Date/Time, Noisy Line, Cosinus, Noisy Cosinus, Sinus, Wide Sinus, Combined Sinuses, Fading Sinus
22-Sep-13 03:42:00.000000, -7.823254326509, -0.74314482547808, -0.78964632095605, -0.6691306063581, -4.9739977564342, 2.8029587081131, 4.7279703863824
22-Sep-13 03:43:00.000000, -8.3332832380353, -0.73135370161903, -0.69634602619155, -0.68199836006265, -4.974003928481, 2.7986632848314, 4.7282622010929
22-Sep-13 03:44:00.000000, -7.9805786625857, -0.71933980033892, -0.65021452876473, -0.69465837045872, -4.9740100997971, 2.79443711005, 4.7285539831137
22-Sep-13 03:45:00.000000, -7.5627909219185, -0.7071067811866, -0.64295341764762, -0.7071067811865, -4.9740162703826, 2.7902814692219, 4.7288457324439
22-Sep-13 03:46:00.000000, -8.3371623865502, -0.69465837045948, -0.74462077611034, -0.71933980033819, -4.9740224402373, 2.7861976263166, 4.7291374490826
22-Sep-13 03:47:00.000000, -8.2418616594476, -0.68199836006276, -0.78134791897467, -0.73135370161893, -4.9740286093614, 2.7821868234323, 4.729429133029
22-Sep-13 03:48:00.000000, -8.1658053140462, -0.66913060635889, -0.57840973853195, -0.74314482547737, -4.9740347777547, 2.7782502804195, 4.729720784282
22-Sep-13 03:49:00.000000, -7.6448986153793, -0.6560590289903, -0.58074716064339, -0.75470958022295, -4.9740409454174, 2.7743891945083, 4.7300124028405
22-Sep-13 03:50:00.000000, -7.6286881371069, -0.64278760968678, -0.66210485075539, -0.76604444311877, -4.9740471123493, 2.7706047399444, 4.730303988704
22-Sep-13 03:51:00.000000, -7.5278867129366, -0.62932039104984, -0.69934090622818, -0.77714596145697, -4.9740532785506, 2.7668980676304, 4.7305955418713
22-Sep-13 03:52:00.000000, -7.8419266498377, -0.61566147532613, -0.53940811380286, -0.78801075360636, -4.9740594440211, 2.7632703047767, 4.7308870623415
22-Sep-13 03:53:00.000000, -8.2019033696046, -0.601815023153, -0.67835491230634, -0.79863551004658, -4.974065608761, 2.7597225545568, 4.7311785501136
22-Sep-13 03:54:00.000000, -7.6615437004536, -0.58778525229245, -0.63915174770399, -0.80901699437497, -4.9740717727701, 2.7562558957715, 4.7314700051869
22-Sep-13 03:55:00.000000, -7.9227800832236, -0.57357643635076, -0.55278931363513, -0.81915204428919, -4.9740779360486, 2.7528713825217, 4.7317614275603
22-Sep-13 03:56:00.000000, -7.5037444597128, -0.55919290347095, -0.60755537228187, -0.8290375725549, -4.9740840985963, 2.7495700438854, 4.7320528172327
22-Sep-13 03:57:00.000000, -8.2403210763542, -0.54463903501573, -0.51003879235321, -0.83867056794497, -4.9740902604133, 2.746352883605, 4.7323441742035
22-Sep-13 03:58:00.000000, -7.9743198214445, -0.52991926423365, -0.54464012711154, -0.84804809615615, -4.9740964214997, 2.7432208797816, 4.7326354984717
22-Sep-13 03:59:00.000000, -8.15196040955, -0.51503807491101, -0.60601777181019, -0.85716730070154, -4.9741025818553, 2.7401749845776, 4.7329267900361
22-Sep-13 04:00:00.000000, -8.2279779569842, -0.49999999999991, -0.54295026638673, -0.86602540378449, -4.9741087414802, 2.737216123925, 4.733218048896
22-Sep-13 04:01:00.000000, -7.634131666801, -0.48480962024676, -0.4978376888605, -0.87461970713916, -4.9741149003744, 2.7343451972459, 4.7335092750504
22-Sep-13 04:02:00.000000, -7.9645633601884, -0.46947156278604, -0.54467022803576, -0.88294759285885, -4.9741210585378, 2.7315630771759, 4.7338004684986
22-Sep-13 04:03:00.000000, -8.0618881376283, -0.45399049974023, -0.38006423458716, -0.89100652418802, -4.9741272159706, 2.7288706093, 4.7340916292395
22-Sep-13 04:04:00.000000, -8.4223889875796, -0.43837114678948, -0.479728497391, -0.89879404629897, -4.9741333726727, 2.7262686118943, 4.7343827572719
22-Sep-13 04:05:00.000000, -7.7538093325001, -0.42261826174, -0.33283368658416, -0.90630778703698, -4.974139528644, 2.723757875677, 4.7346738525952
22-Sep-13 04:06:00.000000, -7.8033729583506, -0.40673664307564, -0.36307585225612, -0.91354545764267, -4.9741456838846, 2.7213391635678, 4.7349649152084
22-Sep-13 04:07:00.000000, -8.4011797005782, -0.39073112848966, -0.41979105022046, -0.92050485345228, -4.9741518383946, 2.7190132104547, 4.7352559451106
22-Sep-13 04:08:00.000000, -7.9004292387517, -0.37460659341601, -0.39522320745256, -0.92718385456675, -4.9741579921738, 2.7167807229707, 4.7355469423008
22-Sep-13 04:09:00.000000, -8.0279990539551, -0.35836794954595, -0.37076253748015, -0.93358042649695, -4.9741641452222, 2.7146423792788, 4.7358379067779
22-Sep-13 04:10:00.000000, -7.8599155472405, -0.34202014332688, -0.43217597085575, -0.93969262078547, -4.97417029754, 2.7125988288648, 4.7361288385414
22-Sep-13 04:11:00.000000, -8.4580373265585, -0.32556815445722, -0.298300155941, -0.9455185755993, -4.974176449127, 2.7106506923399, 4.7364197375902
22-Sep-13 04:12:00.000000, -8.192591481699, -0.30901699437471, -0.34868867486411, -0.95105651629523, -4.9741825999834, 2.7087985612516, 4.7367106039231
22-Sep-13 04:13:00.000000, -8.1906587941063, -0.29237170472307, -0.22575396535176, -0.95630475596293, -4.974188750109, 2.7070429979034, 4.7370014375396
22-Sep-13 04:14:00.000000, -7.7719627168365, -0.27563735581703, -0.24416119654828, -0.96126169593831, -4.9741948995038, 2.7053845351834, 4.7372922384385
22-Sep-13 04:15:00.000000, -7.6218097876393, -0.25881904510312, -0.35880717986725, -0.96592582628891, -4.974201048168, 2.7038236764024, 4.7375830066189
22-Sep-13 04:16:00.000000, -7.5573705355904, -0.24192189559909, -0.19311018648715, -0.97029572627614, -4.9742071961014, 2.7023608951398, 4.73787374208
22-Sep-13 04:17:00.000000, -8.0650810168893, -0.22495105434386, -0.22933783359275, -0.97437006478524, -4.9742133433042, 2.7009966351008, 4.7381644448207
22-Sep-13 04:18:00.000000, -7.6319347806889, -0.20791169081745, -0.13330552172097, -0.97814760073387, -4.9742194897761, 2.6997313099792, 4.7384551148401
22-Sep-13 04:19:00.000000, -8.1523025709448, -0.19080899537681, -0.10167374903051, -0.98162718344761, -4.9742256355174, 2.6985653033334, 4.7387457521376
22-Sep-13 04:20:00.000000, -8.3337559079909, -0.17364817766779, -0.2548705584499, -0.98480775301206, -4.9742317805279, 2.6974989684681, 4.7390363567117
22-Sep-13 04:21:00.000000, -7.605400892955, -0.15643446504078, -0.083860238215943, -0.98768834059505, -4.9742379248077, 2.6965326283273, 4.7393269285619
22-Sep-13 04:22:00.000000, -7.687807949813, -0.1391731009594, -0.040489219666031, -0.99026806874166, -4.9742440683568, 2.695666575396, 4.7396174676871
22-Sep-13 04:23:00.000000, -8.2824284749955, -0.12186934340507, -0.13951678121115, -0.99254615164133, -4.9742502111752, 2.6949010716111, 4.7399079740866
22-Sep-13 04:24:00.000000, -8.1096636641816, -0.10452846326817, -0.066613969058285, -0.99452189536822, -4.9742563532628, 2.6942363482812, 4.7401984477592
22-Sep-13 04:25:00.000000, -7.6502101287014, -0.087155742747859, -0.18107158503227, -0.99619469809173, -4.9742624946196, 2.6936726060164, 4.7404888887042
22-Sep-13 04:26:00.000000, -7.7612066665949, -0.06975647374492, 0.0085940352962326, -0.99756405025977, -4.9742686352458, 2.6932100146676, 4.7407792969204
22-Sep-13 04:27:00.000000, -7.833239218841, -0.052335956243424, -0.14309558599533, -0.99862953475455, -4.9742747751412, 2.6928487132739, 4.7410696724072
22-Sep-13 04:28:00.000000, -8.3066058577069, -0.034899496702667, 0.060320900707884, -0.99939082701909, -4.9742809143059, 2.6925888100211, 4.7413600151635
22-Sep-13 04:29:00.000000, -7.620709451903, -0.017452406437134, 0.06683387865419, -0.99984769515639, -4.9742870527398, 2.692430382208, 4.7416503251883
22-Sep-13 04:30:00.000000, -7.8665172170692, -4.4534656913682E-13, 0.051496152091091, -1, -4.9742931904431, 2.6923734762236, 4.7419406024807
22-Sep-13 04:31:00.000000, -7.578509248364, 0.017452406437153, 0.032674855812108, -0.99984769515639, -4.9742993274155, 2.6924181075323, 4.7422308470401
22-Sep-13 04:32:00.000000, -7.9984606944483, 0.034899496701777, 0.0061814435579709, -0.99939082701912, -4.9743054636573, 2.6925642606697, 4.7425210588652
22-Sep-13 04:33:00.000000, -8.4458216498354, 0.052335956243443, 0.026256861122865, -0.99862953475455, -4.9743115991683, 2.6928118892469, 4.7428112379552
22-Sep-13 04:34:00.000000, -8.2705594202366, 0.069756473744031, 0.050131629681132, -0.99756405025983, -4.9743177339485, 2.6931609159649, 4.7431013843094
22-Sep-13 04:35:00.000000, -8.184719244337, 0.087155742747878, 0.066292677102377, -0.99619469809173, -4.974323867998, 2.6936112326381, 4.7433914979264
22-Sep-13 04:36:00.000000, -8.0042361242251, 0.10452846326728, 0.046504435808879, -0.99452189536831, -4.9743300013168, 2.6941627002271, 4.7436815788057
22-Sep-13 04:37:00.000000, -8.241444194569, 0.12186934340419, 0.083460528596574, -0.99254615164144, -4.9743361339048, 2.6948151488813, 4.743971626946
22-Sep-13 04:38:00.000000, -8.2967007312908, 0.13917310095942, 0.13439856713965, -0.99026806874166, -4.9743422657621, 2.6955683779906, 4.7442616423469
22-Sep-13 04:39:00.000000, -7.7802812630684, 0.1564344650408, 0.17516158603945, -0.98768834059505, -4.9743483968887, 2.6964221562463, 4.7445516250071
22-Sep-13 04:40:00.000000, -8.3343001985151, 0.17364817766691, 0.18754989931294, -0.98480775301221, -4.9743545272845, 2.6973762217115, 4.7448415749256
22-Sep-13 04:41:00.000000, -7.8759436064288, 0.19080899537594, 0.27170762244707, -0.98162718344778, -4.9743606569495, 2.6984302819012, 4.7451314921018
22-Sep-13 04:42:00.000000, -8.0387388470297, 0.20791169081746, 0.16607512567039, -0.97814760073387, -4.9743667858838, 2.6995840138715, 4.7454213765347
22-Sep-13 04:43:00.000000, -7.5493050134039, 0.22495105434299, 0.25588211339566, -0.97437006478544, -4.9743729140874, 2.7008370643175, 4.7457112282231
22-Sep-13 04:44:00.000000, -8.2330808386826, 0.2419218955991, 0.30791900253773, -0.97029572627614, -4.9743790415602, 2.7021890496811, 4.7460010471664
22-Sep-13 04:45:00.000000, -7.9239132797457, 0.25881904510314, 0.33889943395278, -0.9659258262889, -4.9743851683023, 2.7036395562681, 4.7462908333635
22-Sep-13 04:46:00.000000, -7.9125337053149, 0.27563735581705, 0.2751528501951, -0.96126169593831, -4.9743912943136, 2.7051881403737, 4.7465805868138
22-Sep-13 04:47:00.000000, -8.023485808877, 0.29237170472222, 0.21017282467645, -0.95630475596319, -4.9743974195941, 2.7068343284181, 4.7468703075161
22-Sep-13 04:48:00.000000, -7.6460127938287, 0.30901699437473, 0.31515550263225, -0.95105651629522, -4.9744035441439, 2.708577617091, 4.7471599954693
22-Sep-13 04:49:00.000000, -8.0413898758317, 0.32556815445638, 0.24225371155017, -0.94551857559959, -4.974409667963, 2.7104174735038, 4.7474496506728
22-Sep-13 04:50:00.000000, -7.5674316790269, 0.34202014332604, 0.39679831929229, -0.93969262078577, -4.9744157910513, 2.7123533353535, 4.7477392731258
22-Sep-13 04:51:00.000000, -8.0208875422929, 0.35836794954512, 0.34403438889473, -0.93358042649727, -4.9744219134088, 2.7143846110921, 4.7480288628268
22-Sep-13 04:52:00.000000, -7.5162292574608, 0.37460659341602, 0.42214024604365, -0.92718385456674, -4.9744280350356, 2.7165106801088, 4.7483184197754
22-Sep-13 04:53:00.000000, -7.76371187729, 0.39073112848884, 0.32814513073851, -0.92050485345263, -4.9744341559317, 2.7187308929175, 4.7486079439704
22-Sep-13 04:54:00.000000, -8.2862044064264, 0.40673664307482, 0.39793801491, -0.91354545764304, -4.9744402760969, 2.7210445713554, 4.7488974354113
22-Sep-13 04:55:00.000000, -7.7192943837584, 0.42261826174002, 0.39851734084486, -0.90630778703697, -4.9744463955314, 2.7234510087896, 4.7491868940967
22-Sep-13 04:56:00.000000, -8.4744845330596, 0.4383711467895, 0.41932354865894, -0.89879404629896, -4.9744525142352, 2.7259494703318, 4.7494763200259
22-Sep-13 04:57:00.000000, -8.2160114695858, 0.45399049973944, 0.45134582372156, -0.89100652418842, -4.9744586322082, 2.7285391930623, 4.749765713198
22-Sep-13 04:58:00.000000, -7.8044208163882, 0.46947156278606, 0.41640826609498, -0.88294759285884, -4.9744647494504, 2.7312193862633, 4.7500550736122
22-Sep-13 04:59:00.000000, -8.3585680852917, 0.48480962024599, 0.57730928923182, -0.87461970713959, -4.9744708659619, 2.7339892316582, 4.7503444012674
22-Sep-13 05:00:00.000000, -8.4353309492279, 0.49999999999914, 0.54350372708479, -0.86602540378494, -4.9744769817426, 2.7368478836624, 4.7506336961626
22-Sep-13 05:01:00.000000, -7.6370997108226, 0.51503807491025, 0.54546514400169, -0.85716730070199, -4.9744830967925, 2.7397944696401, 4.750922958297
22-Sep-13 05:02:00.000000, -8.2849038931471, 0.52991926423367, 0.4978021602006, -0.84804809615614, -4.9744892111117, 2.7428280901696, 4.7512121876697
